11,知乎,7,沪江开心词场,1,6,11,11,4,4,4,4
11,知乎,7,扫描全能王,1,6,10,10,10,10,10,4
11,知乎,7,微视,1,6,11,11,11,11,11,11
11,知乎,7,QQ邮箱,1,6,10,10,10,10,7,10
11,知乎,7,手机知网,1,6,11,11,11,11,11,11
11,知乎,7,腾讯NOW直播,1,6,11,11,4,11,10,10
11,知乎,7,微信,1,6,3,4,4,3,3,3
11,知乎,7,百度地图,1,6,4,4,4,5,8,4
11,滴滴出行,7,知乎,1,6,11,11,11,11,11,11
11,滴滴出行,7,滴滴出行,1,6,11,11,11,11,11,11
11,滴滴出行,7,腾讯新闻,1,6,4,3,3,3,4,3
11,滴滴出行,7,百度贴吧,1,6,10,10,10,10,10,10
11,滴滴出行,7,饿了么,1,6,10,10,4,4,4,4
11,滴滴出行,7,今日头条,1,6,11,4,11,10,10,10
11,滴滴出行,7,美团,1,6,10,8,9,10,10,10
11,滴滴出行,7,QQ,1,6,4,4,4,4,3,3
11,滴滴出行,7,脉脉,1,6,11,11,11,11,11,11
11,滴滴出行,7,哔哩哔哩,1,6,10,4,4,4,4,4
11,滴滴出行,7,爱豆,1,6,3,8,8,10,10,10
11,滴滴出行,7,咪咕视频,1,6,10,10,10,10,10,10
11,滴滴出行,7,拼多多,1,6,11,11,11,11,11,11
11,滴滴出行,7,大众点评,1,6,11,10,10,10,10,10
11,滴滴出行,7,日历,1,6,10,4,9,9,10,5
11,滴滴出行,7,百度翻译,1,6,10,9,4,10,10,10
11,滴滴出行,7,MoliPlayer,1,6,10,10,4,10,10,10
11,滴滴出行,7,苏宁易购,1,6,11,11,11,11,11,10
11,滴滴出行,7,美团外卖,1,6,10,10,4,4,4,4
11,滴滴出行,7,新浪新闻,1,6,11,10,10,10,11,10
11,滴滴出行,7,中国移动,1,6,4,5,5,10,10,10
11,滴滴出行,7,微博,1,6,4,4,4,4,4,4
11,滴滴出行,7,小黑鱼,1,6,11,11,11,11,11,11
11,滴滴出行,7,音悦台,1,6,10,10,10,10,10,10
11,滴滴出行,7,东方头条,1,6,11,11,11,11,11,11
11,滴滴出行,7,淘新闻,1,6,11,11,11,11,11,10
11,滴滴出行,7,中国移动,1,6,4,5,5,10,10,10
11,滴滴出行,7,唯品会,1,6,11,10,10,10,10,10
11,滴滴出行,7,一键锁屏,1,6,10,10,10,10,10,10
11,滴滴出行,7,屈臣氏莴笋,1,6,11,11,11,11,11,10
11,滴滴出行,7,爱奇艺,1,6,11,11,11,11,11,11
11,滴滴出行,7,券妈妈优惠券,1,6,4,4,4,4,4,4
11,滴滴出行,7,万表-买手表、名表,1,6,11,10,10,10,10,10
11,滴滴出行,7,网易新闻,1,6,11,11,11,10,10,10
11,滴滴出行,7,腾讯视频,1,6,11,11,11,11,11,10
11,滴滴出行,7,沪江开心词场,1,6,11,11,4,4,4,4
11,滴滴出行,7,扫描全能王,1,6,10,10,10,10,10,4
11,滴滴出行,7,微视,1,6,11,11,11,11,11,11
11,滴滴出行,7,QQ邮箱,1,6,10,10,10,10,7,10
11,滴滴出行,7,手机知网,1,6,11,11,11,11,11,11
11,滴滴出行,7,腾讯NOW直播,1,6,11,11,4,11,10,10
11,滴滴出行,7,微信,1,6,3,4,4,3,3,3
11,滴滴出行,7,百度地图,1,6,4,4,4,5,8,4
4,腾讯新闻,7,知乎,1,6,11,11,11,11,11,11
4,腾讯新闻,7,滴滴出行,1,6,11,11,11,11,11,11
4,腾讯新闻,7,腾讯新闻,1,6,4,3,3,3,4,3
4,腾讯新闻,7,百度贴吧,1,6,10,10,10,10,10,10
4,腾讯新闻,7,饿了么,1,6,10,10,4,4,4,4
4,腾讯新闻,7,今日头条,1,6,11,4,11,10,10,10
4,腾讯新闻,7,美团,1,6,10,8,9,10,10,10
4,腾讯新闻,7,QQ,1,6,4,4,4,4,3,3
4,腾讯新闻,7,脉脉,1,6,11,11,11,11,11,11
4,腾讯新闻,7,哔哩哔哩,1,6,10,4,4,4,4,4
4,腾讯新闻,7,爱豆,1,6,3,8,8,10,10,10
4,腾讯新闻,7,咪咕视频,1,6,10,10,10,10,10,10
4,腾讯新闻,7,拼多多,1,6,11,11,11,11,11,11
4,腾讯新闻,7,大众点评,1,6,11,10,10,10,10,10
4,腾讯新闻,7,日历,1,6,10,4,9,9,10,5
4,腾讯新闻,7,百度翻译,1,6,10,9,4,10,10,10
4,腾讯新闻,7,MoliPlayer,1,6,10,10,4,10,10,10
4,腾讯新闻,7,苏宁易购,1,6,11,11,11,11,11,10
4,腾讯新闻,7,美团外卖,1,6,10,10,4,4,4,4
4,腾讯新闻,7,新浪新闻,1,6,11,10,10,10,11,10
4,腾讯新闻,7,中国移动,1,6,4,5,5,10,10,10
4,腾讯新闻,7,微博,1,6,4,4,4,4,4,4
4,腾讯新闻,7,小黑鱼,1,6,11,11,11,11,11,11
4,腾讯新闻,7,音悦台,1,6,10,10,10,10,10,10
4,腾讯新闻,7,东方头条,1,6,11,11,11,11,11,11
4,腾讯新闻,7,淘新闻,1,6,11,11,11,11,11,10
4,腾讯新闻,7,中国移动,1,6,4,5,5,10,10,10
4,腾讯新闻,7,唯品会,1,6,11,10,10,10,10,10
4,腾讯新闻,7,一键锁屏,1,6,10,10,10,10,10,10
4,腾讯新闻,7,屈臣氏莴笋,1,6,11,11,11,11,11,10
4,腾讯新闻,7,爱奇艺,1,6,11,11,11,11,11,11
4,腾讯新闻,7,券妈妈优惠券,1,6,4,4,4,4,4,4
4,腾讯新闻,7,万表-买手表、名表,1,6,11,10,10,10,10,10
4,腾讯新闻,7,网易新闻,1,6,11,11,11,10,10,10
4,腾讯新闻,7,腾讯视频,1,6,11,11,11,11,11,10
4,腾讯新闻,7,沪江开心词场,1,6,11,11,4,4,4,4
4,腾讯新闻,7,扫描全能王,1,6,10,10,10,10,10,4
4,腾讯新闻,7,微视,1,6,11,11,11,11,11,11
4,腾讯新闻,7,QQ邮箱,1,6,10,10,10,10,7,10
4,腾讯新闻,7,手机知网,1,6,11,11,11,11,11,11
4,腾讯新闻,7,腾讯NOW直播,1,6,11,11,4,11,10,10
4,腾讯新闻,7,微信,1,6,3,4,4,3,3,3
4,腾讯新闻,7,百度地图,1,6,4,4,4,5,8,4
10,百度贴吧,7,知乎,1,6,11,11,11,11,11,11
10,百度贴吧,7,滴滴出行,1,6,11,11,11,11,11,11
10,百度贴吧,7,腾讯新闻,1,6,4,3,3,3,4,3
10,百度贴吧,7,百度贴吧,1,6,10,10,10,10,10,10
10,百度贴吧,7,饿了么,1,6,10,10,4,4,4,4
10,百度贴吧,7,今日头条,1,6,11,4,11,10,10,10
10,百度贴吧,7,美团,1,6,10,8,9,10,10,10
10,百度贴吧,7,QQ,1,6,4,4,4,4,3,3
10,百度贴吧,7,脉脉,1,6,11,11,11,11,11,11
10,百度贴吧,7,哔哩哔哩,1,6,10,4,4,4,4,4
10,百度贴吧,7,爱豆,1,6,3,8,8,10,10,10
10,百度贴吧,7,咪咕视频,1,6,10,10,10,10,10,10
10,百度贴吧,7,拼多多,1,6,11,11,11,11,11,11
10,百度贴吧,7,大众点评,1,6,11,10,10,10,10,10
10,百度贴吧,7,日历,1,6,10,4,9,9,10,5
10,百度贴吧,7,百度翻译,1,6,10,9,4,10,10,10
10,百度贴吧,7,MoliPlayer,1,6,10,10,4,10,10,10
10,百度贴吧,7,苏宁易购,1,6,11,11,11,11,11,10
10,百度贴吧,7,美团外卖,1,6,10,10,4,4,4,4
10,百度贴吧,7,新浪新闻,1,6,11,10,10,10,11,10
10,百度贴吧,7,中国移动,1,6,4,5,5,10,10,10
10,百度贴吧,7,微博,1,6,4,4,4,4,4,4
10,百度贴吧,7,小黑鱼,1,6,11,11,11,11,11,11
10,百度贴吧,7,音悦台,1,6,10,10,10,10,10,10
10,百度贴吧,7,东方头条,1,6,11,11,11,11,11,11
10,百度贴吧,7,淘新闻,1,6,11,11,11,11,11,10
10,百度贴吧,7,中国移动,1,6,4,5,5,10,10,10
10,百度贴吧,7,唯品会,1,6,11,10,10,10,10,10
10,百度贴吧,7,一键锁屏,1,6,10,10,10,10,10,10
10,百度贴吧,7,屈臣氏莴笋,1,6,11,11,11,11,11,10
10,百度贴吧,7,爱奇艺,1,6,11,11,11,11,11,11
10,百度贴吧,7,券妈妈优惠券,1,6,4,4,4,4,4,4
10,百度贴吧,7,万表-买手表、名表,1,6,11,10,10,10,10,10
10,百度贴吧,7,网易新闻,1,6,11,11,11,10,10,10
10,百度贴吧,7,腾讯视频,1,6,11,11,11,11,11,10
10,百度贴吧,7,沪江开心词场,1,6,11,11,4,4,4,4
10,百度贴吧,7,扫描全能王,1,6,10,10,10,10,10,4
10,百度贴吧,7,微视,1,6,11,11,11,11,11,11
10,百度贴吧,7,QQ邮箱,1,6,10,10,10,10,7,10
10,百度贴吧,7,手机知网,1,6,11,11,11,11,11,11
10,百度贴吧,7,腾讯NOW直播,1,6,11,11,4,11,10,10
10,百度贴吧,7,微信,1,6,3,4,4,3,3,3
10,百度贴吧,7,百度地图,1,6,4,4,4,5,8,4
4,饿了么,7,知乎,1,6,11,11,11,11,11,11
4,饿了么,7,滴滴出行,1,6,11,11,11,11,11,11
4,饿了么,7,腾讯新闻,1,6,4,3,3,3,4,3
4,饿了么,7,百度贴吧,1,6,10,10,10,10,10,10
4,饿了么,7,饿了么,1,6,10,10,4,4,4,4
4,饿了么,7,今日头条,1,6,11,4,11,10,10,10
4,饿了么,7,美团,1,6,10,8,9,10,10,10
4,饿了么,7,QQ,1,6,4,4,4,4,3,3
4,饿了么,7,脉脉,1,6,11,11,11,11,11,11
4,饿了么,7,哔哩哔哩,1,6,10,4,4,4,4,4
4,饿了么,7,爱豆,1,6,3,8,8,10,10,10
4,饿了么,7,咪咕视频,1,6,10,10,10,10,10,10
4,饿了么,7,拼多多,1,6,11,11,11,11,11,11
4,饿了么,7,大众点评,1,6,11,10,10,10,10,10
4,饿了么,7,日历,1,6,10,4,9,9,10,5
4,饿了么,7,百度翻译,1,6,10,9,4,10,10,10
4,饿了么,7,MoliPlayer,1,6,10,10,4,10,10,10
4,饿了么,7,苏宁易购,1,6,11,11,11,11,11,10
4,饿了么,7,美团外卖,1,6,10,10,4,4,4,4
4,饿了么,7,新浪新闻,1,6,11,10,10,10,11,10
4,饿了么,7,中国移动,1,6,4,5,5,10,10,10
4,饿了么,7,微博,1,6,4,4,4,4,4,4
4,饿了么,7,小黑鱼,1,6,11,11,11,11,11,11
4,饿了么,7,音悦台,1,6,10,10,10,10,10,10
4,饿了么,7,东方头条,1,6,11,11,11,11,11,11
4,饿了么,7,淘新闻,1,6,11,11,11,11,11,10
4,饿了么,7,中国移动,1,6,4,5,5,10,10,10
4,饿了么,7,唯品会,1,6,11,10,10,10,10,10
4,饿了么,7,一键锁屏,1,6,10,10,10,10,10,10
4,饿了么,7,屈臣氏莴笋,1,6,11,11,11,11,11,10
4,饿了么,7,爱奇艺,1,6,11,11,11,11,11,11
4,饿了么,7,券妈妈优惠券,1,6,4,4,4,4,4,4
4,饿了么,7,万表-买手表、名表,1,6,11,10,10,10,10,10
4,饿了么,7,网易新闻,1,6,11,11,11,10,10,10
4,饿了么,7,腾讯视频,1,6,11,11,11,11,11,10
4,饿了么,7,沪江开心词场,1,6,11,11,4,4,4,4
4,饿了么,7,扫描全能王,1,6,10,10,10,10,10,4
4,饿了么,7,微视,1,6,11,11,11,11,11,11
4,饿了么,7,QQ邮箱,1,6,10,10,10,10,7,10
4,饿了么,7,手机知网,1,6,11,11,11,11,11,11
4,饿了么,7,腾讯NOW直播,1,6,11,11,4,11,10,10
4,饿了么,7,微信,1,6,3,4,4,3,3,3
4,饿了么,7,百度地图,1,6,4,4,4,5,8,4
10,今日头条,7,知乎,1,6,11,11,11,11,11,11
10,今日头条,7,滴滴出行,1,6,11,11,11,11,11,11
10,今日头条,7,腾讯新闻,1,6,4,3,3,3,4,3
10,今日头条,7,百度贴吧,1,6,10,10,10,10,10,10
10,今日头条,7,饿了么,1,6,10,10,4,4,4,4
10,今日头条,7,今日头条,1,6,11,4,11,10,10,10
10,今日头条,7,美团,1,6,10,8,9,10,10,10
10,今日头条,7,QQ,1,6,4,4,4,4,3,3
10,今日头条,7,脉脉,1,6,11,11,11,11,11,11
10,今日头条,7,哔哩哔哩,1,6,10,4,4,4,4,4
10,今日头条,7,爱豆,1,6,3,8,8,10,10,10
10,今日头条,7,咪咕视频,1,6,10,10,10,10,10,10
10,今日头条,7,拼多多,1,6,11,11,11,11,11,11
10,今日头条,7,大众点评,1,6,11,10,10,10,10,10
10,今日头条,7,日历,1,6,10,4,9,9,10,5
10,今日头条,7,百度翻译,1,6,10,9,4,10,10,10
10,今日头条,7,MoliPlayer,1,6,10,10,4,10,10,10
10,今日头条,7,苏宁易购,1,6,11,11,11,11,11,10
10,今日头条,7,美团外卖,1,6,10,10,4,4,4,4
10,今日头条,7,新浪新闻,1,6,11,10,10,10,11,10
10,今日头条,7,中国移动,1,6,4,5,5,10,10,10
10,今日头条,7,微博,1,6,4,4,4,4,4,4
10,今日头条,7,小黑鱼,1,6,11,11,11,11,11,11
10,今日头条,7,音悦台,1,6,10,10,10,10,10,10
10,今日头条,7,东方头条,1,6,11,11,11,11,11,11
10,今日头条,7,淘新闻,1,6,11,11,11,11,11,10
10,今日头条,7,中国移动,1,6,4,5,5,10,10,10
10,今日头条,7,唯品会,1,6,11,10,10,10,10,10
10,今日头条,7,一键锁屏,1,6,10,10,10,10,10,10
10,今日头条,7,屈臣氏莴笋,1,6,11,11,11,11,11,10
10,今日头条,7,爱奇艺,1,6,11,11,11,11,11,11
10,今日头条,7,券妈妈优惠券,1,6,4,4,4,4,4,4
10,今日头条,7,万表-买手表、名表,1,6,11,10,10,10,10,10
10,今日头条,7,网易新闻,1,6,11,11,11,10,10,10
10,今日头条,7,腾讯视频,1,6,11,11,11,11,11,10
10,今日头条,7,沪江开心词场,1,6,11,11,4,4,4,4
10,今日头条,7,扫描全能王,1,6,10,10,10,10,10,4
10,今日头条,7,微视,1,6,11,11,11,11,11,11
10,今日头条,7,QQ邮箱,1,6,10,10,10,10,7,10
10,今日头条,7,手机知网,1,6,11,11,11,11,11,11
10,今日头条,7,腾讯NOW直播,1,6,11,11,4,11,10,10
10,今日头条,7,微信,1,6,3,4,4,3,3,3
10,今日头条,7,百度地图,1,6,4,4,4,5,8,4
9,美团,7,知乎,1,6,11,11,11,11,11,11
9,美团,7,滴滴出行,1,6,11,11,11,11,11,11
9,美团,7,腾讯新闻,1,6,4,3,3,3,4,3
9,美团,7,百度贴吧,1,6,10,10,10,10,10,10
9,美团,7,饿了么,1,6,10,10,4,4,4,4
9,美团,7,今日头条,1,6,11,4,11,10,10,10
9,美团,7,美团,1,6,10,8,9,10,10,10
9,美团,7,QQ,1,6,4,4,4,4,3,3
9,美团,7,脉脉,1,6,11,11,11,11,11,11
9,美团,7,哔哩哔哩,1,6,10,4,4,4,4,4
9,美团,7,爱豆,1,6,3,8,8,10,10,10
9,美团,7,咪咕视频,1,6,10,10,10,10,10,10
9,美团,7,拼多多,1,6,11,11,11,11,11,11
9,美团,7,大众点评,1,6,11,10,10,10,10,10
9,美团,7,日历,1,6,10,4,9,9,10,5
9,美团,7,百度翻译,1,6,10,9,4,10,10,10
9,美团,7,MoliPlayer,1,6,10,10,4,10,10,10
9,美团,7,苏宁易购,1,6,11,11,11,11,11,10
9,美团,7,美团外卖,1,6,10,10,4,4,4,4
9,美团,7,新浪新闻,1,6,11,10,10,10,11,10
9,美团,7,中国移动,1,6,4,5,5,10,10,10
9,美团,7,微博,1,6,4,4,4,4,4,4
9,美团,7,小黑鱼,1,6,11,11,11,11,11,11
9,美团,7,音悦台,1,6,10,10,10,10,10,10
9,美团,7,东方头条,1,6,11,11,11,11,11,11
9,美团,7,淘新闻,1,6,11,11,11,11,11,10
9,美团,7,中国移动,1,6,4,5,5,10,10,10
9,美团,7,唯品会,1,6,11,10,10,10,10,10
9,美团,7,一键锁屏,1,6,10,10,10,10,10,10
9,美团,7,屈臣氏莴笋,1,6,11,11,11,11,11,10
9,美团,7,爱奇艺,1,6,11,11,11,11,11,11
9,美团,7,券妈妈优惠券,1,6,4,4,4,4,4,4
9,美团,7,万表-买手表、名表,1,6,11,10,10,10,10,10
9,美团,7,网易新闻,1,6,11,11,11,10,10,10
9,美团,7,腾讯视频,1,6,11,11,11,11,11,10
9,美团,7,沪江开心词场,1,6,11,11,4,4,4,4
9,美团,7,扫描全能王,1,6,10,10,10,10,10,4
9,美团,7,微视,1,6,11,11,11,11,11,11
9,美团,7,QQ邮箱,1,6,10,10,10,10,7,10
9,美团,7,手机知网,1,6,11,11,11,11,11,11
9,美团,7,腾讯NOW直播,1,6,11,11,4,11,10,10
9,美团,7,微信,1,6,3,4,4,3,3,3
9,美团,7,百度地图,1,6,4,4,4,5,8,4
3,QQ,7,知乎,1,6,11,11,11,11,11,11
3,QQ,7,滴滴出行,1,6,11,11,11,11,11,11
3,QQ,7,腾讯新闻,1,6,4,3,3,3,4,3
3,QQ,7,百度贴吧,1,6,10,10,10,10,10,10
3,QQ,7,饿了么,1,6,10,10,4,4,4,4
3,QQ,7,今日头条,1,6,11,4,11,10,10,10
3,QQ,7,美团,1,6,10,8,9,10,10,10
3,QQ,7,QQ,1,6,4,4,4,4,3,3
3,QQ,7,脉脉,1,6,11,11,11,11,11,11
3,QQ,7,哔哩哔哩,1,6,10,4,4,4,4,4
3,QQ,7,爱豆,1,6,3,8,8,10,10,10
3,QQ,7,咪咕视频,1,6,10,10,10,10,10,10
3,QQ,7,拼多多,1,6,11,11,11,11,11,11
3,QQ,7,大众点评,1,6,11,10,10,10,10,10
3,QQ,7,日历,1,6,10,4,9,9,10,5
3,QQ,7,百度翻译,1,6,10,9,4,10,10,10
3,QQ,7,MoliPlayer,1,6,10,10,4,10,10,10
3,QQ,7,苏宁易购,1,6,11,11,11,11,11,10
3,QQ,7,美团外卖,1,6,10,10,4,4,4,4
3,QQ,7,新浪新闻,1,6,11,10,10,10,11,10
3,QQ,7,中国移动,1,6,4,5,5,10,10,10
3,QQ,7,微博,1,6,4,4,4,4,4,4
3,QQ,7,小黑鱼,1,6,11,11,11,11,11,11
3,QQ,7,音悦台,1,6,10,10,10,10,10,10
3,QQ,7,东方头条,1,6,11,11,11,11,11,11
3,QQ,7,淘新闻,1,6,11,11,11,11,11,10
3,QQ,7,中国移动,1,6,4,5,5,10,10,10
3,QQ,7,唯品会,1,6,11,10,10,10,10,10
3,QQ,7,一键锁屏,1,6,10,10,10,10,10,10
3,QQ,7,屈臣氏莴笋,1,6,11,11,11,11,11,10
3,QQ,7,爱奇艺,1,6,11,11,11,11,11,11
3,QQ,7,券妈妈优惠券,1,6,4,4,4,4,4,4
3,QQ,7,万表-买手表、名表,1,6,11,10,10,10,10,10
3,QQ,7,网易新闻,1,6,11,11,11,10,10,10
3,QQ,7,腾讯视频,1,6,11,11,11,11,11,10
3,QQ,7,沪江开心词场,1,6,11,11,4,4,4,4
3,QQ,7,扫描全能王,1,6,10,10,10,10,10,4
3,QQ,7,微视,1,6,11,11,11,11,11,11
3,QQ,7,QQ邮箱,1,6,10,10,10,10,7,10
3,QQ,7,手机知网,1,6,11,11,11,11,11,11
3,QQ,7,腾讯NOW直播,1,6,11,11,4,11,10,10
3,QQ,7,微信,1,6,3,4,4,3,3,3
3,QQ,7,百度地图,1,6,4,4,4,5,8,4
11,脉脉,7,知乎,1,6,11,11,11,11,11,11
11,脉脉,7,滴滴出行,1,6,11,11,11,11,11,11
11,脉脉,7,腾讯新闻,1,6,4,3,3,3,4,3
11,脉脉,7,百度贴吧,1,6,10,10,10,10,10,10
11,脉脉,7,饿了么,1,6,10,10,4,4,4,4
11,脉脉,7,今日头条,1,6,11,4,11,10,10,10
11,脉脉,7,美团,1,6,10,8,9,10,10,10
11,脉脉,7,QQ,1,6,4,4,4,4,3,3
11,脉脉,7,脉脉,1,6,11,11,11,11,11,11
11,脉脉,7,哔哩哔哩,1,6,10,4,4,4,4,4
11,脉脉,7,爱豆,1,6,3,8,8,10,10,10
11,脉脉,7,咪咕视频,1,6,10,10,10,10,10,10
11,脉脉,7,拼多多,1,6,11,11,11,11,11,11
11,脉脉,7,大众点评,1,6,11,10,10,10,10,10
11,脉脉,7,日历,1,6,10,4,9,9,10,5
11,脉脉,7,百度翻译,1,6,10,9,4,10,10,10
11,脉脉,7,MoliPlayer,1,6,10,10,4,10,10,10
11,脉脉,7,苏宁易购,1,6,11,11,11,11,11,10
11,脉脉,7,美团外卖,1,6,10,10,4,4,4,4
11,脉脉,7,新浪新闻,1,6,11,10,10,10,11,10
11,脉脉,7,中国移动,1,6,4,5,5,10,10,10
11,脉脉,7,微博,1,6,4,4,4,4,4,4
11,脉脉,7,小黑鱼,1,6,11,11,11,11,11,11
11,脉脉,7,音悦台,1,6,10,10,10,10,10,10
11,脉脉,7,东方头条,1,6,11,11,11,11,11,11
11,脉脉,7,淘新闻,1,6,11,11,11,11,11,10
11,脉脉,7,中国移动,1,6,4,5,5,10,10,10
11,脉脉,7,唯品会,1,6,11,10,10,10,10,10
11,脉脉,7,一键锁屏,1,6,10,10,10,10,10,10
11,脉脉,7,屈臣氏莴笋,1,6,11,11,11,11,11,10
11,脉脉,7,爱奇艺,1,6,11,11,11,11,11,11
11,脉脉,7,券妈妈优惠券,1,6,4,4,4,4,4,4
11,脉脉,7,万表-买手表、名表,1,6,11,10,10,10,10,10
11,脉脉,7,网易新闻,1,6,11,11,11,10,10,10
11,脉脉,7,腾讯视频,1,6,11,11,11,11,11,10
11,脉脉,7,沪江开心词场,1,6,11,11,4,4,4,4
11,脉脉,7,扫描全能王,1,6,10,10,10,10,10,4
11,脉脉,7,微视,1,6,11,11,11,11,11,11
11,脉脉,7,QQ邮箱,1,6,10,10,10,10,7,10
11,脉脉,7,手机知网,1,6,11,11,11,11,11,11
11,脉脉,7,腾讯NOW直播,1,6,11,11,4,11,10,10
11,脉脉,7,微信,1,6,3,4,4,3,3,3
11,脉脉,7,百度地图,1,6,4,4,4,5,8,4
4,哔哩哔哩,7,知乎,1,6,11,11,11,11,11,11
4,哔哩哔哩,7,滴滴出行,1,6,11,11,11,11,11,11
4,哔哩哔哩,7,腾讯新闻,1,6,4,3,3,3,4,3
4,哔哩哔哩,7,百度贴吧,1,6,10,10,10,10,10,10
4,哔哩哔哩,7,饿了么,1,6,10,10,4,4,4,4
4,哔哩哔哩,7,今日头条,1,6,11,4,11,10,10,10
4,哔哩哔哩,7,美团,1,6,10,8,9,10,10,10
4,哔哩哔哩,7,QQ,1,6,4,4,4,4,3,3
4,哔哩哔哩,7,脉脉,1,6,11,11,11,11,11,11
4,哔哩哔哩,7,哔哩哔哩,1,6,10,4,4,4,4,4
4,哔哩哔哩,7,爱豆,1,6,3,8,8,10,10,10
4,哔哩哔哩,7,咪咕视频,1,6,10,10,10,10,10,10
4,哔哩哔哩,7,拼多多,1,6,11,11,11,11,11,11
4,哔哩哔哩,7,大众点评,1,6,11,10,10,10,10,10
4,哔哩哔哩,7,日历,1,6,10,4,9,9,10,5
4,哔哩哔哩,7,百度翻译,1,6,10,9,4,10,10,10
4,哔哩哔哩,7,MoliPlayer,1,6,10,10,4,10,10,10
4,哔哩哔哩,7,苏宁易购,1,6,11,11,11,11,11,10
4,哔哩哔哩,7,美团外卖,1,6,10,10,4,4,4,4
4,哔哩哔哩,7,新浪新闻,1,6,11,10,10,10,11,10
4,哔哩哔哩,7,中国移动,1,6,4,5,5,10,10,10
4,哔哩哔哩,7,微博,1,6,4,4,4,4,4,4
4,哔哩哔哩,7,小黑鱼,1,6,11,11,11,11,11,11
4,哔哩哔哩,7,音悦台,1,6,10,10,10,10,10,10
4,哔哩哔哩,7,东方头条,1,6,11,11,11,11,11,11
4,哔哩哔哩,7,淘新闻,1,6,11,11,11,11,11,10
4,哔哩哔哩,7,中国移动,1,6,4,5,5,10,10,10
4,哔哩哔哩,7,唯品会,1,6,11,10,10,10,10,10
4,哔哩哔哩,7,一键锁屏,1,6,10,10,10,10,10,10
4,哔哩哔哩,7,屈臣氏莴笋,1,6,11,11,11,11,11,10
4,哔哩哔哩,7,爱奇艺,1,6,11,11,11,11,11,11
4,哔哩哔哩,7,券妈妈优惠券,1,6,4,4,4,4,4,4
4,哔哩哔哩,7,万表-买手表、名表,1,6,11,10,10,10,10,10
4,哔哩哔哩,7,网易新闻,1,6,11,11,11,10,10,10
4,哔哩哔哩,7,腾讯视频,1,6,11,11,11,11,11,10
4,哔哩哔哩,7,沪江开心词场,1,6,11,11,4,4,4,4
4,哔哩哔哩,7,扫描全能王,1,6,10,10,10,10,10,4
4,哔哩哔哩,7,微视,1,6,11,11,11,11,11,11
4,哔哩哔哩,7,QQ邮箱,1,6,10,10,10,10,7,10
4,哔哩哔哩,7,手机知网,1,6,11,11,11,11,11,11
4,哔哩哔哩,7,腾讯NOW直播,1,6,11,11,4,11,10,10
4,哔哩哔哩,7,微信,1,6,3,4,4,3,3,3
4,哔哩哔哩,7,百度地图,1,6,4,4,4,5,8,4
10,爱豆,7,知乎,1,6,11,11,11,11,11,11
10,爱豆,7,滴滴出行,1,6,11,11,11,11,11,11
10,爱豆,7,腾讯新闻,1,6,4,3,3,3,4,3
10,爱豆,7,百度贴吧,1,6,10,10,10,10,10,10
10,爱豆,7,饿了么,1,6,10,10,4,4,4,4
10,爱豆,7,今日头条,1,6,11,4,11,10,10,10
10,爱豆,7,美团,1,6,10,8,9,10,10,10
10,爱豆,7,QQ,1,6,4,4,4,4,3,3
10,爱豆,7,脉脉,1,6,11,11,11,11,11,11
10,爱豆,7,哔哩哔哩,1,6,10,4,4,4,4,4
